GameDate,Home_Abbr,Vis_Abbr,HomeTeamId,VisitorTeamId,Result,Lawler Law,100 Pts,HomeTeamScore,VisitorTeamScore,WinningTeamId,LawlerTeamId,HomeTeamScore_Lawler,VisitorTeamScore_Lawler,LawlerTimeElapsed,Time_Elapsed pct of game
3/28/2004,UTA,LAL,1610612747,1610612762,2,0,0,91,84,1610612747,0,0,0,0,0
3/28/2004,MIA,IND,1610612754,1610612748,2,0,0,87,80,1610612754,0,0,0,0,0
3/28/2004,WAS,SAC,1610612758,1610612764,0,1,1,100,92,1610612758,1610612758,100,90,2848,0.988888889
3/28/2004,PHI,BOS,1610612738,1610612755,2,0,0,89,65,1610612738,0,0,0,0,0
3/28/2004,MEM,TOR,1610612761,1610612763,2,0,0,88,94,1610612763,0,0,0,0,0
3/28/2004,LAC,GSW,1610612744,1610612746,0,1,1,105,77,1610612744,1610612744,100,74,2784,0.966666667
3/28/2004,HOU,MIL,1610612749,1610612745,0,1,1,107,111,1610612745,1610612745,97,100,3061,1.062847222
3/28/2004,DAL,ORL,1610612753,1610612742,0,1,1,88,118,1610612742,1610612742,78,100,2430,0.84375
3/29/2004,CLE,SAS,1610612759,1610612739,0,1,1,101,93,1610612759,1610612759,101,90,2822,0.979861111
3/29/2004,WAS,PHX,1610612756,1610612764,0,1,1,101,95,1610612756,1610612756,100,95,2868,0.995833333
3/29/2004,POR,NYK,1610612752,1610612757,2,0,0,92,91,1610612752,0,0,0,0,0
3/29/2004,MEM,ATL,1610612737,1610612763,1,0,1,133,136,1610612763,1610612737,101,97,2720,0.944444444
3/29/2004,CHI,MIA,1610612748,1610612741,0,1,1,105,96,1610612748,1610612748,100,93,2810,0.975694444
3/29/2004,MIN,HOU,1610612745,1610612750,2,0,0,88,94,1610612750,0,0,0,0,0
3/29/2004,BOS,NJN,1610612751,1610612738,2,0,0,80,84,1610612738,0,0,0,0,0
3/30/2004,NOH,LAL,1610612747,1610612740,0,1,1,107,88,1610612747,1610612747,100,82,2647,0.919097222
3/30/2004,CLE,DAL,1610612742,1610612739,0,1,1,126,109,1610612742,1610612742,101,92,2343,0.813541667
3/30/2004,SEA,DEN,1610612743,1610612760,0,1,1,124,119,1610612743,1610612743,100,99,2325,0.807291667
3/30/2004,IND,MIL,1610612749,1610612754,2,0,0,95,86,1610612749,0,0,0,0,0
3/30/2004,GSW,PHI,1610612755,1610612744,2,0,0,95,71,1610612755,0,0,0,0,0
3/31/2004,SAC,SAS,1610612759,1610612758,0,1,1,107,89,1610612759,1610612759,101,89,2819,0.978819444
3/31/2004,MIL,IND,1610612754,1610612749,0,1,1,111,78,1610612754,1610612754,102,70,2544,0.883333333
3/31/2004,SEA,MIN,1610612750,1610612760,2,0,0,90,83,1610612750,0,0,0,0,0
3/31/2004,NJN,WAS,1610612764,1610612751,0,1,1,99,103,1610612751,1610612751,96,100,3154,1.095138889
3/31/2004,LAC,DET,1610612765,1610612746,0,1,1,108,99,1610612765,1610612765,100,88,2617,0.908680556
3/31/2004,MIA,ATL,1610612737,1610612748,0,1,1,97,100,1610612748,1610612748,97,100,2871,0.996875
3/31/2004,POR,BOS,1610612738,1610612757,0,1,1,98,105,1610612757,1610612757,91,100,2787,0.967708333
3/31/2004,NOH,UTA,1610612762,1610612740,2,0,0,89,76,1610612762,0,0,0,0,0
3/31/2004,GSW,TOR,1610612761,1610612744,2,0,0,78,85,1610612744,0,0,0,0,0
3/31/2004,CHI,ORL,1610612753,1610612741,0,1,1,91,109,1610612741,1610612741,83,102,2730,0.947916667
4/1/2004,HOU,LAL,1610612747,1610612745,2,0,0,93,85,1610612747,0,0,0,0,0
4/1/2004,SAC,DAL,1610612742,1610612758,0,1,1,127,117,1610612742,1610612742,100,80,2131,0.739930556
4/1/2004,POR,PHI,1610612755,1610612757,2,0,0,82,88,1610612757,0,0,0,0,0
4/2/2004,TOR,IND,1610612754,1610612761,2,0,0,84,64,1610612754,0,0,0,0,0
4/2/2004,WAS,MIN,1610612750,1610612764,2,0,0,91,73,1610612750,0,0,0,0,0
4/2/2004,MIA,DET,1610612765,1610612748,2,0,0,92,84,1610612765,0,0,0,0,0
4/2/2004,LAC,CHI,1610612741,1610612746,0,1,1,114,110,1610612741,1610612741,101,99,2740,0.951388889
4/2/2004,GSW,BOS,1610612738,1610612744,0,1,1,111,106,1610612738,1610612738,100,92,2495,0.866319444
4/2/2004,SAS,UTA,1610612762,1610612759,2,0,0,81,94,1610612759,0,0,0,0,0
4/2/2004,HOU,DEN,1610612743,1610612745,0,1,1,110,100,1610612743,1610612743,101,90,2675,0.928819444
4/2/2004,CLE,MIL,1610612749,1610612739,0,1,1,107,89,1610612749,1610612749,100,83,2443,0.848263889
4/2/2004,LAL,SEA,1610612760,1610612747,2,0,0,86,97,1610612747,0,0,0,0,0
4/2/2004,ATL,ORL,1610612753,1610612737,2,0,0,87,95,1610612737,0,0,0,0,0
4/2/2004,NYK,NJN,1610612751,1610612752,0,1,1,108,83,1610612751,1610612751,102,77,2669,0.926736111
4/2/2004,PHX,MEM,1610612763,1610612756,0,1,1,109,99,1610612763,1610612763,100,85,2590,0.899305556
4/3/2004,PHX,DAL,1610612742,1610612756,0,1,1,124,103,1610612742,1610612742,101,83,2393,0.830902778
4/3/2004,MIA,CHI,1610612741,1610612748,2,0,0,83,97,1610612748,0,0,0,0,0
4/3/2004,GSW,CLE,1610612739,1610612744,0,1,1,100,103,1610612744,1610612744,98,100,2849,0.989236111
4/3/2004,NOH,POR,1610612757,1610612740,2,0,0,81,94,1610612740,0,0,0,0,0
4/3/2004,NYK,PHI,1610612755,1610612752,2,0,0,75,86,1610612752,0,0,0,0,0
4/4/2004,SAS,LAL,1610612747,1610612759,2,0,0,89,95,1610612759,0,0,0,0,0
4/4/2004,UTA,LAC,1610612746,1610612762,2,0,0,92,97,1610612762,0,0,0,0,0
4/4/2004,MEM,MIN,1610612750,1610612763,2,0,0,90,82,1610612750,0,0,0,0,0
4/4/2004,BOS,WAS,1610612764,1610612738,0,1,1,112,102,1610612764,1610612764,101,94,2645,0.918402778
4/4/2004,IND,DET,1610612765,1610612754,2,0,0,79,61,1610612765,0,0,0,0,0
4/4/2004,SAC,HOU,1610612745,1610612758,2,0,0,94,99,1610612758,0,0,0,0,0
4/4/2004,MIL,TOR,1610612761,1610612749,2,0,0,83,90,1610612749,0,0,0,0,0
4/4/2004,NOH,SEA,1610612760,1610612740,2,0,0,96,88,1610612760,0,0,0,0,0
4/4/2004,ATL,NJN,1610612751,1610612737,0,1,1,106,89,1610612751,1610612751,102,82,2782,0.965972222
4/5/2004,MEM,UTA,1610612762,1610612763,2,0,0,92,81,1610612762,0,0,0,0,0
4/6/2004,POR,LAL,1610612747,1610612757,2,0,0,80,91,1610612757,0,0,0,0,0
4/6/2004,NYK,IND,1610612754,1610612752,0,1,1,107,86,1610612754,1610612754,101,75,2677,0.929513889
4/6/2004,ORL,DET,1610612765,1610612753,0,1,1,102,86,1610612765,1610612765,100,81,2815,0.977430556
4/6/2004,PHI,ATL,1610612737,1610612755,0,1,1,100,103,1610612755,1610612755,98,101,3143,1.091319444
4/6/2004,NOH,SAC,1610612758,1610612740,0,1,1,105,91,1610612758,1610612758,100,86,2783,0.966319444
4/6/2004,SEA,DAL,1610612742,1610612760,0,1,1,118,108,1610612742,1610612742,100,88,2351,0.816319444
4/6/2004,TOR,CLE,1610612739,1610612761,2,0,0,86,87,1610612761,0,0,0,0,0
4/6/2004,HOU,GSW,1610612744,1610612745,2,0,0,97,90,1610612744,0,0,0,0,0
4/6/2004,MIL,NJN,1610612751,1610612749,0,1,1,98,103,1610612749,1610612749,96,101,2860,0.993055556
4/7/2004,HOU,LAC,1610612746,1610612745,0,1,1,79,102,1610612745,1610612745,78,100,2787,0.967708333
4/7/2004,SEA,SAS,1610612759,1610612760,2,0,0,96,75,1610612759,0,0,0,0,0
4/7/2004,DEN,PHX,1610612756,1610612743,0,1,1,96,111,1610612743,1610612743,87,100,2696,0.936111111
4/7/2004,CHI,NYK,1610612752,1610612741,2,0,0,96,82,1610612752,0,0,0,0,0
4/7/2004,BOS,MIA,1610612748,1610612738,0,1,1,104,101,1610612748,1610612748,101,96,2793,0.969791667
4/7/2004,GSW,POR,1610612757,1610612744,2,0,0,87,81,1610612757,0,0,0,0,0
4/7/2004,IND,TOR,1610612761,1610612754,2,0,0,90,94,1610612754,0,0,0,0,0
4/7/2004,WAS,MIL,1610612749,1610612764,1,0,1,116,107,1610612749,1610612764,98,100,2660,0.923611111
4/7/2004,CLE,MEM,1610612763,1610612739,2,0,0,92,74,1610612763,0,0,0,0,0
4/8/2004,MIN,SAC,1610612758,1610612750,2,0,0,86,94,1610612750,0,0,0,0,0
4/8/2004,UTA,DAL,1610612742,1610612762,0,1,1,117,94,1610612742,1610612742,100,79,2324,0.806944444
4/8/2004,ORL,NJN,1610612751,1610612753,0,1,1,101,81,1610612751,1610612751,101,81,2834,0.984027778
4/9/2004,MEM,LAL,1610612747,1610612763,0,1,1,103,95,1610612747,1610612747,101,90,2801,0.972569444
4/9/2004,POR,SAS,1610612759,1610612757,2,0,0,84,74,1610612759,0,0,0,0,0
4/9/2004,NJN,IND,1610612754,1610612751,2,0,0,90,80,1610612754,0,0,0,0,0
4/9/2004,SAC,PHX,1610612756,1610612758,0,1,1,101,96,1610612756,1610612756,100,96,2879,0.999652778
4/9/2004,TOR,DET,1610612765,1610612761,2,0,0,74,66,1610612765,0,0,0,0,0
4/9/2004,CLE,MIA,1610612748,1610612739,0,1,1,106,91,1610612748,1610612748,100,86,2681,0.930902778
4/9/2004,DEN,HOU,1610612745,1610612743,0,1,1,106,103,1610612745,1610612745,100,97,2790,0.96875
4/9/2004,ATL,CHI,1610612741,1610612737,0,1,1,101,116,1610612737,1610612737,83,100,2448,0.85
4/9/2004,MIN,GSW,1610612744,1610612750,2,0,0,74,92,1610612750,0,0,0,0,0
4/9/2004,BOS,NOH,1610612740,1610612738,2,0,0,89,80,1610612740,0,0,0,0,0
4/9/2004,WAS,PHI,1610612755,1610612764,2,0,0,80,83,1610612764,0,0,0,0,0
4/10/2004,NYK,WAS,1610612764,1610612752,0,1,1,98,102,1610612752,1610612752,96,100,3177,1.103125
4/10/2004,BOS,ATL,1610612737,1610612738,0,1,1,110,99,1610612737,1610612737,101,88,2628,0.9125
4/10/2004,MIA,CLE,1610612739,1610612748,2,0,0,91,80,1610612739,0,0,0,0,0
4/10/2004,HOU,UTA,1610612762,1610612745,2,0,0,82,69,1610612762,0,0,0,0,0
4/10/2004,POR,DEN,1610612743,1610612757,0,1,1,110,100,1610612743,1610612743,100,95,2985,1.036458333
4/10/2004,NOH,MIL,1610612749,1610612740,2,0,0,87,92,1610612740,0,0,0,0,0
4/10/2004,DAL,SEA,1610612760,1610612742,0,1,1,119,99,1610612760,1610612760,102,84,2453,0.851736111
4/10/2004,DET,ORL,1610612753,1610612765,0,1,1,89,101,1610612765,1610612765,82,101,2796,0.970833333
4/11/2004,SAS,LAC,1610612746,1610612759,2,0,0,79,88,1610612759,0,0,0,0,0
4/11/2004,MEM,PHX,1610612756,1610612763,2,0,0,89,83,1610612756,0,0,0,0,0
4/11/2004,LAL,SAC,1610612758,1610612747,0,1,1,102,85,1610612758,1610612758,100,79,2796,0.970833333
4/11/2004,CHI,TOR,1610612761,1610612741,0,1,1,108,114,1610612741,1610612741,97,100,2857,0.992013889
4/11/2004,DAL,GSW,1610612744,1610612742,1,0,1,108,107,1610612744,1610612742,98,101,2588,0.898611111
4/11/2004,PHI,NJN,1610612751,1610612755,2,0,0,89,75,1610612751,0,0,0,0,0
4/12/2004,UTA,MIN,1610612750,1610612762,0,1,1,104,90,1610612750,1610612750,100,87,2841,0.986458333
4/12/2004,WAS,DET,1610612765,1610612764,0,1,1,101,79,1610612765,1610612765,101,79,2859,0.992708333
4/12/2004,NJN,ATL,1610612737,1610612751,0,1,1,129,107,1610612737,1610612737,100,75,2174,0.754861111
4/12/2004,ORL,CHI,1610612741,1610612753,2,0,0,84,93,1610612753,0,0,0,0,0
4/12/2004,MIL,CLE,1610612739,1610612749,2,0,0,93,89,1610612739,0,0,0,0,0
4/12/2004,MIA,BOS,1610612738,1610612748,2,0,0,77,84,1610612748,0,0,0,0,0
4/12/2004,SAC,DEN,1610612743,1610612758,2,0,0,97,89,1610612743,0,0,0,0,0
4/12/2004,SAS,POR,1610612757,1610612759,2,0,0,66,78,1610612759,0,0,0,0,0
4/12/2004,NYK,NOH,1610612740,1610612752,0,1,1,97,101,1610612752,1610612752,96,100,2867,0.995486111
4/12/2004,HOU,SEA,1610612760,1610612745,0,1,1,107,111,1610612745,1610612745,94,100,2671,0.927430556
4/12/2004,IND,PHI,1610612755,1610612754,0,1,1,93,107,1610612754,1610612754,91,102,2751,0.955208333
4/13/2004,GSW,LAL,1610612747,1610612744,0,1,1,109,104,1610612747,1610612747,100,95,2750,0.954861111
4/13/2004,LAC,PHX,1610612756,1610612746,2,0,0,96,98,1610612746,0,0,0,0,0
4/13/2004,MEM,DAL,1610612742,1610612763,0,1,1,110,103,1610612742,1610612742,101,85,2517,0.873958333
4/13/2004,DET,TOR,1610612761,1610612765,2,0,0,87,78,1610612761,0,0,0,0,0
4/14/2004,ATL,BOS,1610612738,1610612737,0,1,1,137,132,1610612738,1610612738,100,91,1989,0.690625
4/14/2004,NOH,WAS,1610612764,1610612740,2,0,0,78,94,1610612740,0,0,0,0,0
4/14/2004,PHI,ORL,1610612753,1610612755,2,0,0,95,89,1610612753,0,0,0,0,0
4/14/2004,CLE,NYK,1610612752,1610612739,0,1,1,90,100,1610612739,1610612739,88,100,2850,0.989583333
4/14/2004,NJN,MIA,1610612748,1610612751,2,0,0,96,84,1610612748,0,0,0,0,0
4/14/2004,CHI,IND,1610612754,1610612741,0,1,1,101,96,1610612754,1610612754,100,96,2874,0.997916667
4/14/2004,TOR,MIL,1610612749,1610612761,2,0,0,87,89,1610612761,0,0,0,0,0
4/14/2004,MIN,MEM,1610612763,1610612750,0,1,1,90,107,1610612750,1610612750,73,100,2524,0.876388889
4/14/2004,DEN,SAS,1610612759,1610612743,2,0,0,93,67,1610612759,0,0,0,0,0
4/14/2004,PHX,UTA,1610612762,1610612756,2,0,0,84,89,1610612756,0,0,0,0,0
4/14/2004,DAL,HOU,1610612745,1610612742,2,0,0,89,92,1610612742,0,0,0,0,0
4/14/2004,LAL,POR,1610612757,1610612747,0,1,1,104,105,1610612747,1610612747,97,100,3378,1.172916667
4/14/2004,SEA,LAC,1610612746,1610612760,0,1,1,87,118,1610612760,1610612760,75,100,2395,0.831597222
4/14/2004,SAC,GSW,1610612744,1610612758,2,0,0,97,91,1610612744,0,0,0,0,0
4/17/2004,HOU,LAL,1610612747,1610612745,2,0,0,72,71,1610612747,0,0,0,0,0
4/17/2004,MEM,SAS,1610612759,1610612763,2,0,0,98,74,1610612759,0,0,0,0,0
4/17/2004,BOS,IND,1610612754,1610612738,0,1,1,104,88,1610612754,1610612754,102,77,2624,0.911111111
4/17/2004,NYK,NJN,1610612751,1610612752,0,1,1,107,83,1610612751,1610612751,101,78,2691,0.934375
4/18/2004,DEN,MIN,1610612750,1610612743,0,1,1,106,92,1610612750,1610612750,101,87,2719,0.944097222
4/18/2004,MIL,DET,1610612765,1610612749,0,1,1,108,82,1610612765,1610612765,101,76,2659,0.923263889
4/18/2004,DAL,SAC,1610612758,1610612742,0,1,1,116,105,1610612758,1610612758,100,91,2429,0.843402778
4/18/2004,NOH,MIA,1610612748,1610612740,2,0,0,81,79,1610612748,0,0,0,0,0
4/19/2004,HOU,LAL,1610612747,1610612745,2,0,0,98,84,1610612747,0,0,0,0,0
4/19/2004,MEM,SAS,1610612759,1610612763,2,0,0,87,70,1610612759,0,0,0,0,0
4/20/2004,BOS,IND,1610612754,1610612738,0,1,1,103,90,1610612754,1610612754,100,85,2817,0.978125
4/20/2004,DAL,SAC,1610612758,1610612742,2,0,0,83,79,1610612758,0,0,0,0,0
4/20/2004,NYK,NJN,1610612751,1610612752,2,0,0,99,81,1610612751,0,0,0,0,0
4/21/2004,MIL,DET,1610612765,1610612749,2,0,0,88,92,1610612749,0,0,0,0,0
4/21/2004,NOH,MIA,1610612748,1610612740,2,0,0,93,63,1610612748,0,0,0,0,0
4/21/2004,DEN,MIN,1610612750,1610612743,2,0,0,95,81,1610612750,0,0,0,0,0
4/22/2004,NJN,NYK,1610612752,1610612751,2,0,0,78,81,1610612751,0,0,0,0,0
4/22/2004,SAS,MEM,1610612763,1610612759,2,0,0,93,95,1610612759,0,0,0,0,0
4/23/2004,IND,BOS,1610612738,1610612754,0,1,1,85,108,1610612754,1610612754,77,101,2765,0.960069444
4/23/2004,LAL,HOU,1610612745,1610612747,0,1,1,102,91,1610612745,1610612745,100,88,2867,0.995486111
4/24/2004,MIA,NOH,1610612740,1610612748,1,0,1,77,71,1610612740,NULL,0,0,0,0
4/24/2004,DET,MIL,1610612749,1610612765,1,0,1,85,95,1610612765,NULL,0,0,0,0
4/24/2004,SAC,DAL,1610612742,1610612758,0,1,1,104,79,1610612742,1610612742,100,77,2823,0.980208333
4/24/2004,MIN,DEN,1610612743,1610612750,0,1,1,107,86,1610612743,1610612743,101,84,2729,0.947569444
11/2/2004,DEN,LAL,1610612747,1610612743,2,0,0,89,78,1610612747,0,0,0,0,0
11/2/2004,HOU,DET,1610612765,1610612745,2,0,0,87,79,1610612765,0,0,0,0,0
11/2/2004,SAC,DAL,1610612742,1610612758,0,1,1,107,98,1610612742,1610612742,101,93,2755,0.956597222
11/3/2004,SEA,LAC,1610612746,1610612760,0,1,1,114,84,1610612746,1610612746,101,78,2571,0.892708333
11/3/2004,SAC,SAS,1610612759,1610612758,0,1,1,101,85,1610612759,1610612759,101,83,2829,0.982291667
11/3/2004,ATL,PHX,1610612756,1610612737,0,1,1,112,82,1610612756,1610612756,100,64,2580,0.895833333
11/3/2004,NYK,MIN,1610612750,1610612752,2,0,0,99,93,1610612750,0,0,0,0,0
11/3/2004,IND,CLE,1610612739,1610612754,1,0,1,104,109,1610612754,1610612739,100,98,3342,1.160416667
11/3/2004,PHI,BOS,1610612738,1610612755,2,0,0,95,98,1610612755,0,0,0,0,0
11/3/2004,LAL,UTA,1610612762,1610612747,0,1,1,104,78,1610612762,1610612762,102,75,2820,0.979166667
11/3/2004,HOU,TOR,1610612761,1610612745,2,0,0,95,88,1610612761,0,0,0,0,0
11/3/2004,POR,GSW,1610612744,1610612757,2,0,0,75,78,1610612757,0,0,0,0,0
11/3/2004,WAS,MEM,1610612763,1610612764,0,1,1,91,103,1610612764,1610612764,87,100,2803,0.973263889
11/3/2004,DAL,NOH,1610612740,1610612742,0,1,1,91,106,1610612742,1610612742,82,101,2672,0.927777778
11/3/2004,MIL,ORL,1610612753,1610612749,2,0,0,93,92,1610612753,0,0,0,0,0
11/3/2004,MIA,NJN,1610612751,1610612748,0,1,1,77,100,1610612748,1610612748,72,100,2829,0.982291667
11/4/2004,CLE,MIA,1610612748,1610612739,2,0,0,92,86,1610612748,0,0,0,0,0
11/4/2004,WAS,CHA,1610612766,1610612764,0,1,1,96,103,1610612764,1610612764,92,100,2863,0.994097222
11/4/2004,MIN,DEN,1610612743,1610612750,2,0,0,94,92,1610612743,0,0,0,0,0
11/5/2004,SAS,LAL,1610612747,1610612759,0,1,1,96,105,1610612759,1610612759,93,100,2714,0.942361111
11/5/2004,NJN,CHI,1610612741,1610612751,1,0,1,106,111,1610612751,1610612741,101,99,3257,1.130902778
11/5/2004,IND,BOS,1610612738,1610612754,0,1,1,94,100,1610612754,1610612754,94,100,2860,0.993055556
11/5/2004,LAC,POR,1610612757,1610612746,2,0,0,94,81,1610612757,0,0,0,0,0
11/5/2004,DET,TOR,1610612761,1610612765,0,1,1,101,89,1610612761,1610612761,101,85,2805,0.973958333
11/5/2004,UTA,GSW,1610612744,1610612762,0,1,1,80,102,1610612762,1610612762,75,100,2798,0.971527778
11/5/2004,ATL,SEA,1610612760,1610612737,0,1,1,106,85,1610612760,1610612760,100,78,2714,0.942361111
11/5/2004,HOU,MEM,1610612763,1610612745,2,0,0,81,89,1610612745,0,0,0,0,0
11/5/2004,ORL,NOH,1610612740,1610612753,2,0,0,89,90,1610612753,0,0,0,0,0
11/5/2004,PHX,PHI,1610612755,1610612756,0,1,1,98,108,1610612756,1610612756,86,100,2536,0.880555556
11/6/2004,CHI,IND,1610612754,1610612741,0,1,1,100,90,1610612754,1610612754,100,86,2836,0.984722222
11/6/2004,NOH,MIN,1610612750,1610612740,2,0,0,99,92,1610612750,0,0,0,0,0
11/6/2004,MIA,WAS,1610612764,1610612748,0,1,1,106,118,1610612748,1610612748,98,102,2679,0.930208333
11/6/2004,PHI,DET,1610612765,1610612755,2,0,0,99,91,1610612765,0,0,0,0,0
11/6/2004,BOS,NYK,1610612752,1610612738,0,1,1,73,107,1610612738,1610612738,69,101,2720,0.944444444
11/6/2004,SAC,HOU,1610612745,1610612758,0,1,1,104,101,1610612745,1610612745,101,97,3091,1.073263889
11/6/2004,MEM,DAL,1610612742,1610612763,0,1,1,112,88,1610612742,1610612742,100,80,2460,0.854166667
11/6/2004,ORL,CHA,1610612766,1610612753,0,1,1,111,100,1610612766,1610612766,100,88,2764,0.959722222
11/6/2004,UTA,DEN,1610612743,1610612762,0,1,1,82,106,1610612762,1610612762,66,100,2629,0.912847222
11/6/2004,LAC,GSW,1610612744,1610612746,2,0,0,86,94,1610612746,0,0,0,0,0
11/6/2004,CLE,MIL,1610612749,1610612739,0,1,1,102,88,1610612749,1610612749,100,84,2768,0.961111111
11/6/2004,PHX,NJN,1610612751,1610612756,0,1,1,80,112,1610612756,1610612756,76,101,2695,0.935763889
11/7/2004,ATL,LAL,1610612747,1610612737,0,1,1,106,90,1610612747,1610612747,100,85,2738,0.950694444
11/7/2004,POR,TOR,1610612761,1610612757,2,0,0,101,97,1610612761,0,0,0,0,0
11/7/2004,SAS,SEA,1610612760,1610612759,0,1,1,113,94,1610612760,1610612760,100,85,2680,0.930555556
11/8/2004,DET,LAC,1610612746,1610612765,2,0,0,96,99,1610612765,0,0,0,0,0
11/8/2004,GSW,DAL,1610612742,1610612744,0,1,1,101,98,1610612742,1610612742,100,96,3173,1.101736111
11/8/2004,DEN,UTA,1610612762,1610612743,0,1,1,102,91,1610612762,1610612762,100,89,2849,0.989236111
11/9/2004,IND,MIN,1610612750,1610612754,0,1,1,101,102,1610612754,1610612754,94,100,2750,0.954861111
11/9/2004,PHI,NYK,1610612752,1610612755,2,0,0,96,88,1610612752,0,0,0,0,0
11/9/2004,CLE,ATL,1610612737,1610612739,2,0,0,79,93,1610612739,0,0,0,0,0
11/9/2004,TOR,SAC,1610612758,1610612761,0,1,1,108,92,1610612758,1610612758,100,74,2439,0.846875
11/9/2004,MEM,HOU,1610612745,1610612763,2,0,0,90,87,1610612745,0,0,0,0,0
11/9/2004,WAS,MIA,1610612748,1610612764,0,1,1,103,93,1610612748,1610612748,100,85,2728,0.947222222
11/9/2004,PHX,CHI,1610612741,1610612756,2,0,0,74,94,1610612756,0,0,0,0,0
11/9/2004,SEA,DEN,1610612743,1610612760,0,1,1,88,108,1610612760,1610612760,82,100,2610,0.90625
11/9/2004,LAL,NOH,1610612740,1610612747,0,1,1,98,106,1610612747,1610612747,91,100,2818,0.978472222
11/9/2004,POR,NJN,1610612751,1610612757,2,0,0,64,60,1610612751,0,0,0,0,0
11/9/2004,DAL,ORL,1610612753,1610612742,2,0,0,94,84,1610612753,0,0,0,0,0
11/10/2004,GSW,SAS,1610612759,1610612744,2,0,0,91,71,1610612759,0,0,0,0,0
11/10/2004,LAC,IND,1610612754,1610612746,0,1,1,68,102,1610612746,1610612746,66,100,2839,0.985763889
11/10/2004,ORL,WAS,1610612764,1610612753,0,1,1,106,96,1610612764,1610612764,100,92,2827,0.981597222
11/10/2004,PHX,CLE,1610612739,1610612756,0,1,1,114,109,1610612739,1610612739,101,99,2979,1.034375
11/10/2004,POR,BOS,1610612738,1610612757,2,0,0,90,88,1610612738,0,0,0,0,0
11/10/2004,TOR,UTA,1610612762,1610612761,0,1,1,95,104,1610612761,1610612761,93,100,2793,0.969791667
11/10/2004,CHA,MIL,1610612749,1610612766,0,1,1,102,100,1610612749,1610612749,100,98,2821,0.979513889
11/10/2004,SAC,SEA,1610612760,1610612758,0,1,1,108,78,1610612760,1610612760,100,72,2603,0.903819444
11/10/2004,LAL,MEM,1610612763,1610612747,0,1,1,110,87,1610612763,1610612763,101,69,2413,0.837847222
11/10/2004,NJN,PHI,1610612755,1610612751,0,1,1,108,100,1610612755,1610612755,101,96,2938,1.020138889
11/11/2004,MIN,HOU,1610612745,1610612750,2,0,0,91,96,1610612750,0,0,0,0,0
11/11/2004,DAL,MIA,1610612748,1610612742,0,1,1,93,113,1610612742,1610612742,84,101,2379,0.826041667
11/11/2004,DET,DEN,1610612743,1610612765,0,1,1,117,109,1610612743,1610612743,100,91,2524,0.876388889
11/12/2004,MIA,SAS,1610612759,1610612748,2,0,0,93,84,1610612759,0,0,0,0,0
11/12/2004,LAC,NYK,1610612752,1610612746,0,1,1,110,96,1610612752,1610612752,100,81,2395,0.831597222
11/12/2004,CHA,BOS,1610612738,1610612766,2,0,0,91,74,1610612738,0,0,0,0,0
11/12/2004,TOR,SEA,1610612760,1610612761,2,0,0,88,87,1610612760,0,0,0,0,0
11/12/2004,GSW,MEM,1610612763,1610612744,2,0,0,96,67,1610612763,0,0,0,0,0
11/12/2004,ATL,NOH,1610612740,1610612737,2,0,0,95,96,1610612737,0,0,0,0,0
11/12/2004,LAL,ORL,1610612753,1610612747,0,1,1,122,113,1610612753,1610612753,101,90,2353,0.817013889
11/12/2004,IND,PHI,1610612755,1610612754,1,0,1,106,104,1610612755,1610612754,97,100,2866,0.995138889
11/13/2004,NYK,IND,1610612754,1610612752,0,1,1,103,97,1610612754,1610612754,100,93,2863,0.994097222
11/13/2004,SAC,PHX,1610612756,1610612758,0,1,1,111,113,1610612758,1610612758,87,100,2397,0.832291667
11/13/2004,SAS,ATL,1610612737,1610612759,0,1,1,88,103,1610612759,1610612759,83,100,2693,0.935069444
11/13/2004,LAL,HOU,1610612745,1610612747,2,0,0,79,84,1610612747,0,0,0,0,0
11/13/2004,LAC,CHI,1610612741,1610612746,2,0,0,96,97,1610612746,0,0,0,0,0
11/13/2004,WAS,CLE,1610612739,1610612764,0,1,1,105,74,1610612739,1610612739,100,69,2699,0.937152778
11/13/2004,GSW,CHA,1610612766,1610612744,0,1,1,87,103,1610612744,1610612744,87,101,2842,0.986805556
11/13/2004,DET,UTA,1610612762,1610612765,0,1,1,108,93,1610612762,1610612762,100,88,2670,0.927083333
11/13/2004,TOR,POR,1610612757,1610612761,1,0,1,105,102,1610612757,1610612761,98,100,2756,0.956944444
11/13/2004,NOH,MIL,1610612749,1610612740,2,0,0,94,91,1610612749,0,0,0,0,0
11/13/2004,DAL,NJN,1610612751,1610612742,2,0,0,78,94,1610612742,0,0,0,0,0
11/14/2004,DAL,WAS,1610612764,1610612742,0,1,1,113,122,1610612742,1610612742,98,100,2487,0.863541667
11/14/2004,DEN,SAC,1610612758,1610612743,0,1,1,101,89,1610612758,1610612758,100,83,2744,0.952777778
11/14/2004,MIL,MIA,1610612748,1610612749,1,0,1,112,110,1610612748,1610612749,99,101,3054,1.060416667
11/14/2004,MEM,SEA,1610612760,1610612763,1,0,1,118,113,1610612760,1610612763,84,100,2157,0.748958333
11/14/2004,ORL,PHI,1610612755,1610612753,2,0,0,96,87,1610612755,0,0,0,0,0
11/15/2004,GSW,CLE,1610612739,1610612744,2,0,0,99,88,1610612739,0,0,0,0,0
11/15/2004,HOU,NJN,1610612751,1610612745,2,0,0,69,80,1610612745,0,0,0,0,0
